agency_cd,site_no,station_nm,dec_lat_va,dec_long_va,huc_cd,data_type_cd,parm_cd,stat_cd,begin_date,end_date,count_nu,state_cd,drain_area_va,cbsa_geoid,cbsa_name
USGS,11427000,NF AMERICAN R A NORTH FORK DAM CA,38.93600919,-121.023833,18020128,dv,00060,00003,1941-10-01,2020-06-21,28754,06,342,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11434500,ECHO LAKE CONDUIT NR PHILLIPS CA,38.83101846,-120.0376835,16050101,dv,00060,00003,1923-08-23,2019-09-30,33466,06,NA,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11436000,SILVER LK OUTLET NR KIRKWOOD CA,38.67157545,-120.1229654,18020129,dv,00060,00003,1922-10-01,2019-09-30,35429,06,15.2,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11439500,SF AMERICAN R NR KYBURZ(RIVER ONLY) CA,38.76351814,-120.3285276,18020129,dv,00060,00003,1922-10-01,2019-09-30,35429,06,193,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11439501,SF AMERICAN R NR KYBURZ TOTAL FLOW CA,38.76351814,-120.3285276,18020129,dv,00060,00003,1922-10-01,2019-09-30,35429,06,193,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11441500,SF SILVER C NR ICE HOUSE CA,38.81879517,-120.3651957,18020129,dv,00060,00003,1924-10-01,2019-09-30,34697,06,27.5,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11443500,SF AMERICAN R NR CAMINO CA,38.7729583,-120.7015975,18020129,dv,00060,00003,1922-10-01,2019-09-30,35429,06,493,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11444500,SF AMERICAN R NR PLACERVILLE CA,38.7710133,-120.8163242,18020129,dv,00060,00003,1911-10-01,2019-09-30,23376,06,598,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11446500,AMERICAN R A FAIR OAKS CA,38.6354601,-121.2277262,18020111,dv,00060,00003,1904-10-01,2020-06-21,42268,06,1888,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11452500,CACHE C A YOLO CA,38.727126,-121.8071874,18020116,dv,00060,00003,1903-01-01,2020-06-21,42907,06,1139,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11453000,YOLO BYPASS NR WOODLAND CA,38.6776817,-121.6441266,18020163,dv,00060,00003,1939-10-01,2020-06-21,18401,06,NA,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11454000,PUTAH C NR WINTERS CA,38.51518487,-122.0819159,18020162,dv,00060,00003,1930-06-28,2020-06-21,32867,06,574,40900,"Sacramento-Roseville-Folsom, CA"
USGS,11458000,NAPA R NR NAPA CA,38.3682457,-122.3033085,18050002,dv,00060,00003,1929-10-01,2020-06-21,23275,06,218,40900,"Sacramento-Roseville-Folsom, CA"
USGS,04151500,"CASS RIVER AT FRANKENMUTH, MI",43.3278021,-83.7480196,04080205,dv,00060,00003,1908-03-01,2020-06-21,30318,26,841,40980,"Saginaw, MI"
USGS,04155500,"PINE RIVER NEAR MIDLAND, MI",43.56447276,-84.3691619,04080202,dv,00060,00003,1934-05-31,2020-06-21,26914,26,390,40980,"Saginaw, MI"
USGS,04157005,"SAGINAW RIVER AT HOLLAND AVENUE AT SAGINAW, MI",43.4219699,-83.951918,04080206,dv,00060,00003,1904-03-11,2020-06-21,11684,26,6060,40980,"Saginaw, MI"
USGS,05270500,"SAUK RIVER NEAR ST. CLOUD, MN",45.55968715,-94.2336033,07010202,dv,00060,00003,1909-07-01,2020-06-21,31106,27,1030,41060,"St. Cloud, MN"
USGS,09405500,"NORTH FORK VIRGIN RIVER NEAR SPRINGDALE, UT",37.2097046,-112.9785512,15010008,dv,00060,00003,1923-06-06,2020-06-21,34479,49,344,41100,"St. George, UT"
USGS,09406000,"VIRGIN RIVER AT VIRGIN, UT",37.2041494,-113.1807789,15010008,dv,00060,00003,1909-05-01,2020-06-21,37981,49,956,41100,"St. George, UT"
USGS,06818000,"Missouri River at St. Joseph, MO",39.75325,-94.8568333,10240011,dv,00060,00003,1928-10-01,2020-06-21,33502,29,426500,41140,"St. Joseph, MO-KS"
USGS,06820500,"Platte River near Agency, MO",39.68802778,-94.7026111,10240012,dv,00060,00003,1924-05-22,2020-06-21,34453,29,1760,41140,"St. Joseph, MO-KS"
USGS,05514500,"Cuivre River near Troy, MO",39.00880556,-90.9775278,07110008,dv,00060,00003,1922-03-01,2020-06-21,33422,29,903,41180,"St. Louis, MO-IL"
USGS,05587000,"MACOUPIN CREEK NEAR KANE, IL",39.23421366,-90.3945618,07130012,dv,00060,00003,1921-03-11,2020-06-21,33706,17,868,41180,"St. Louis, MO-IL"
USGS,05587450,"Mississippi River at Grafton, IL",38.9679722,-90.429,07110009,dv,00060,00003,1933-04-01,2020-06-21,31160,17,171300,41180,"St. Louis, MO-IL"
USGS,05588000,"INDIAN CREEK AT WANDA, IL",38.8417143,-90.0331602,07140101,dv,00060,00003,1940-04-17,2020-06-21,29285,17,36.7,41180,"St. Louis, MO-IL"
USGS,05593000,"KASKASKIA RIVER AT CARLYLE, IL",38.6117153,-89.35619,07140202,dv,00060,00003,1908-03-02,2020-06-21,32152,17,2719,41180,"St. Louis, MO-IL"
USGS,05594000,"SHOAL CREEK NEAR BREESE, IL",38.61,-89.4947222,07140203,dv,00060,00003,1909-11-05,2020-06-21,28533,17,735,41180,"St. Louis, MO-IL"
USGS,05595000,"KASKASKIA RIVER AT NEW ATHENS, IL",38.3197222,-89.8886111,07140204,dv,00060,00003,1909-10-01,2020-06-21,21320,17,5189,41180,"St. Louis, MO-IL"
USGS,07010000,"Mississippi River at St. Louis, MO",38.629,-90.1797778,07140101,dv,00060,00003,1861-01-01,2020-06-21,57881,29,697000,41180,"St. Louis, MO-IL"
USGS,07014500,"Meramec River near Sullivan, MO",38.15852778,-91.1084722,07140102,dv,00060,00003,1921-09-09,2020-06-21,32427,29,1475,41180,"St. Louis, MO-IL"
USGS,07016500,"Bourbeuse River at Union, MO",38.44413889,-90.9954722,07140103,dv,00060,00003,1921-06-07,2020-06-21,36167,29,808,41180,"St. Louis, MO-IL"
USGS,07018100,"Big River near Richwoods, MO",38.1596111,-90.7060556,07140104,dv,00060,00003,1949-04-28,2020-06-21,25623,29,735,41180,"St. Louis, MO-IL"
USGS,07018500,"Big River at Byrnesville, MO",38.3917222,-90.6378056,07140104,dv,00060,00003,1922-05-10,2020-06-21,35838,29,917,41180,"St. Louis, MO-IL"
USGS,07019000,"Meramec River near Eureka, MO",38.5047344,-90.59087249,07140102,dv,00060,00003,1903-10-01,2020-06-21,37060,29,3788,41180,"St. Louis, MO-IL"
USGS,14178000,"NO SANTIAM R BLW BOULDER CRK, NR DETROIT, OR",44.7067885,-122.1011859,17090005,dv,00060,00003,1907-01-01,2020-06-21,34537,41,216,41420,"Salem, OR"
USGS,14179000,"BREITENBUSH R ABV FRENCH CR NR DETROIT, OR.",44.75262179,-122.1289648,17090005,dv,00060,00003,1932-06-01,2020-06-21,28145,41,108,41420,"Salem, OR"
USGS,14181500,"NORTH SANTIAM RIVER AT NIAGARA, OR",44.75377778,-122.2974444,17090005,dv,00060,00003,1908-12-01,2020-06-21,33623,41,453,41420,"Salem, OR"
USGS,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",44.7915108,-122.5789738,17090005,dv,00060,00003,1931-10-01,2020-06-21,32407,41,112,41420,"Salem, OR"
USGS,14183000,"NORTH SANTIAM RIVER AT MEHAMA, OR",44.7890109,-122.6186967,17090005,dv,00060,00003,1905-07-01,2020-06-21,38187,41,654.35,41420,"Salem, OR"
USGS,14189000,"SANTIAM RIVER AT JEFFERSON, OR",44.7147222,-123.01425,17090005,dv,00060,00003,1907-10-01,2020-06-21,32772,41,1790,41420,"Salem, OR"
USGS,14190500,"LUCKIAMUTE RIVER NEAR SUVER, OR",44.78317527,-123.2345435,17090003,dv,00060,00003,1905-08-01,2020-06-21,31494,41,240,41420,"Salem, OR"
USGS,14191000,"WILLAMETTE RIVER AT SALEM, OR",44.9442863,-123.0428742,17090007,dv,00060,00003,1909-10-01,2020-06-21,38158,41,7280,41420,"Salem, OR"
USGS,14200000,"MOLALLA RIVER NEAR CANBY, OR",45.24428767,-122.687314,17090009,dv,00060,00003,1928-08-01,2020-06-21,24064,41,323,41420,"Salem, OR"
USGS,14201500,"BUTTE CREEK AT MONITOR, OR",45.1015099,-122.7462019,17090009,dv,00060,00003,1936-01-01,2020-06-21,14027,41,58.7,41420,"Salem, OR"
USGS,14202000,"PUDDING RIVER AT AURORA, OR",45.23317586,-122.7500933,17090009,dv,00060,00003,1928-10-01,2020-06-21,21185,41,479,41420,"Salem, OR"
USGS,14209000,"OAK GROVE FORK ABOVE POWERPLANT INTAKE, OR.",45.0712319,-121.9406345,17090011,dv,00060,00003,1909-05-01,2020-06-21,39606,41,124,41420,"Salem, OR"
USGS,14209500,"CLACKAMAS RIVER ABOVE THREE LYNX CREEK, OR",45.1248432,-122.0734137,17090011,dv,00060,00003,1909-04-01,2020-06-21,37702,41,479,41420,"Salem, OR"
USGS,11150500,SALINAS R NR BRADLEY CA,35.9302434,-120.8687915,18060005,dv,00060,00003,1948-10-01,2020-06-21,26197,06,2535,41500,"Salinas, CA"
USGS,11152000,ARROYO SECO NR SOLEDAD CA,36.28052076,-121.3227063,18060005,dv,00060,00003,1901-10-01,2020-06-21,43364,06,244,41500,"Salinas, CA"
USGS,11152500,SALINAS R NR SPRECKELS CA,36.631071,-121.672446,18060005,dv,00060,00003,1929-10-01,2020-06-21,33137,06,4156,41500,"Salinas, CA"
USGS,11156500,SAN BENITO R NR WILLOW CREEK SCHOOL CA,36.60940609,-121.2029797,18060002,dv,00060,00003,1939-10-01,2020-06-21,29485,06,249,41500,"Salinas, CA"
USGS,11157500,TRES PINOS C NR TRES PINOS CA,36.76579177,-121.2996532,18060002,dv,00060,00003,1922-12-08,2020-06-21,24824,06,208,41500,"Salinas, CA"
USGS,11159000,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,18060002,dv,00060,00003,1939-10-01,2020-06-21,29485,06,1186,41500,"Salinas, CA"
USGS,11159500,PAJARO R A WATSONVILLE CA,36.9056111,-121.7518889,18060002,dv,00060,00003,1911-10-01,2020-06-21,1962,06,1272,41500,"Salinas, CA"
USGS,11224500,LOS GATOS C AB NUNEZ CYN NR COALINGA CA,36.21467719,-120.4707116,18030012,dv,00060,00003,1945-05-01,2020-06-21,27446,06,95.8,41500,"Salinas, CA"
USGS,11254000,SAN JOAQUIN R NR MENDOTA CA,36.8105046,-120.3782256,18040001,dv,00060,00003,1939-10-01,2020-06-21,12982,06,3940,41500,"Salinas, CA"
USGS,01484000,"MURDERKILL RIVER NEAR FELTON, DE",38.97602778,-75.5669167,02040207,dv,00060,00003,1931-07-01,2020-01-01,12915,10,12.9,41540,"Salisbury, MD-DE"
USGS,01485000,"POCOMOKE RIVER NEAR WILLARDS, MD",38.38888889,-75.3244444,02080111,dv,00060,00003,1949-12-01,2020-06-21,25040,24,60.5,41540,"Salisbury, MD-DE"
USGS,01485500,"NASSAWANGO CREEK NEAR SNOW HILL, MD",38.22891667,-75.4714444,02080111,dv,00060,00003,1949-12-01,2020-06-21,25768,24,44.9,41540,"Salisbury, MD-DE"
USGS,01487000,"NANTICOKE RIVER NEAR BRIDGEVILLE, DE",38.7283333,-75.5618611,02080109,dv,00060,00003,1943-04-01,2020-06-21,28207,10,75.4,41540,"Salisbury, MD-DE"
USGS,01488500,"MARSHYHOPE CREEK NEAR ADAMSVILLE, DE",38.84969444,-75.6731111,02080109,dv,00060,00003,1943-04-01,2020-06-21,26655,10,46.8,41540,"Salisbury, MD-DE"
USGS,01491000,"CHOPTANK RIVER NEAR GREENSBORO, MD",38.99719444,-75.7858056,02060005,dv,00060,00003,1948-01-01,2020-06-21,26471,24,113,41540,"Salisbury, MD-DE"
USGS,10134500,"EAST CANYON CREEK NEAR MORGAN, UT",40.92244629,-111.6071504,16020102,dv,00060,00003,1931-10-01,2020-06-21,32407,49,144,41620,"Salt Lake City, UT"
USGS,10142000,"FARMINGTON CR ABV DIV NR FARMINGTON, UTAH",41.00133317,-111.8732724,16020102,dv,00060,00003,1949-10-01,2020-06-21,14196,49,10,41620,"Salt Lake City, UT"
USGS,10163000,"PROVO RIVER AT PROVO, UT",40.2377318,-111.69937,16020203,dv,00060,00003,1903-10-01,2020-06-21,31316,49,673,41620,"Salt Lake City, UT"
USGS,10164500,"AMERICAN FK AB UPPER POWERPLANT NR AMERICAN FK, UT",40.4477297,-111.6821472,16020201,dv,00060,00003,1927-01-01,2020-06-21,32070,49,51.1,41620,"Salt Lake City, UT"
USGS,10170490,"COM FLW JORDAN RIVER & SURPLUS CANAL @ SLC, UT",40.72689076,-111.9266037,16020204,dv,00060,00003,1942-12-01,2020-06-21,28325,49,3438,41620,"Salt Lake City, UT"
USGS,10170500,"SURPLUS CANAL @ SALT LAKE CITY, UT",40.7293333,-111.9295,16020204,dv,00060,00003,1942-12-01,2020-06-21,28328,49,NA,41620,"Salt Lake City, UT"
USGS,10171000,"JORDAN RIVER @ 1700 SOUTH @ SALT LAKE CITY, UT",40.73355737,-111.9232703,16020204,dv,00060,00003,1942-12-01,2020-06-21,28325,49,3438,41620,"Salt Lake City, UT"
USGS,08124000,"Colorado Rv at Robert Lee, TX",31.88542168,-100.4806543,12080008,dv,00060,00003,1923-11-01,2020-06-21,26624,48,15307,41660,"San Angelo, TX"
USGS,08128000,"S Concho Rv at Christoval, TX",31.18711186,-100.5020388,12090102,dv,00060,00003,1930-03-01,2020-06-21,30947,48,413,41660,"San Angelo, TX"
USGS,08134000,"N Concho Rv nr Carlsbad, TX",31.5926549,-100.6370449,12090104,dv,00060,00003,1924-04-01,2020-06-21,35146,48,1266,41660,"San Angelo, TX"
USGS,08136000,"Concho Rv at San Angelo, TX",31.454606,-100.4106474,12090105,dv,00060,00003,1915-10-01,2020-06-21,38251,48,5542,41660,"San Angelo, TX"
USGS,08165500,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,12100201,dv,00060,00003,1941-10-17,2020-06-22,23006,48,288,41700,"San Antonio-New Braunfels, TX"
USGS,08166000,"Johnson Ck nr Ingram, TX",30.10020707,-99.2831006,12100201,dv,00060,00003,1941-09-24,2020-06-21,26063,48,114,41700,"San Antonio-New Braunfels, TX"
USGS,08167000,"Guadalupe Rv at Comfort, TX",29.96523889,-98.8971667,12100201,dv,00060,00003,1939-05-31,2020-06-21,29608,48,839,41700,"San Antonio-New Braunfels, TX"
USGS,08167500,"Guadalupe Rv nr Spring Branch, TX",29.8604957,-98.3836275,12100201,dv,00060,00003,1922-06-28,2020-06-21,35789,48,1315,41700,"San Antonio-New Braunfels, TX"
USGS,08168500,"Guadalupe Rv abv Comal Rv at New Braunfels, TX",29.7149465,-98.1100083,12100202,dv,00060,00003,1927-12-19,2020-06-21,33789,48,1518,41700,"San Antonio-New Braunfels, TX"
USGS,08168710,"Comal Spgs at New Braunfels, TX",29.70605788,-98.1225085,12100202,dv,00060,00003,1927-12-19,2020-06-21,33728,48,NA,41700,"San Antonio-New Braunfels, TX"
USGS,08169000,"Comal Rv at New Braunfels, TX",29.70640833,-98.1222083,12100202,dv,00060,00003,1927-12-19,2020-06-21,33759,48,130,41700,"San Antonio-New Braunfels, TX"
USGS,08170500,"San Marcos Rv at San Marcos, TX",29.88910804,-97.9341718,12100203,dv,00060,00003,1915-07-01,2020-06-21,11583,48,48.9,41700,"San Antonio-New Braunfels, TX"
USGS,08171000,"Blanco Rv at Wimberley, TX",29.9943808,-98.088898,12100203,dv,00060,00003,1924-08-06,2020-06-21,34137,48,355,41700,"San Antonio-New Braunfels, TX"
USGS,08172000,"San Marcos Rv at Luling, TX",29.66634037,-97.6508314,12100203,dv,00060,00003,1939-04-18,2020-06-21,29651,48,838,41700,"San Antonio-New Braunfels, TX"
USGS,08178000,"San Antonio Rv at San Antonio, TX",29.40967796,-98.495017,12100301,dv,00060,00003,1915-02-01,2020-06-21,29968,48,41.8,41700,"San Antonio-New Braunfels, TX"
USGS,08178500,"San Pedro Ck at Furnish St, San Antonio, TX",29.4063447,-98.5108508,12100301,dv,00060,00003,1916-08-01,2020-06-21,6528,48,2.64,41700,"San Antonio-New Braunfels, TX"
USGS,08180500,"Medina Rv nr Riomedina, TX",29.498,-98.9055,12100302,dv,00060,00003,1923-10-01,2020-06-21,12549,48,650,41700,"San Antonio-New Braunfels, TX"
USGS,08181500,"Medina Rv at San Antonio, TX",29.2641276,-98.4908493,12100302,dv,00060,00003,1939-07-27,2020-06-21,29551,48,1317,41700,"San Antonio-New Braunfels, TX"
USGS,08183500,"San Antonio Rv nr Falls City, TX",28.95164067,-98.0641723,12100303,dv,00060,00003,1925-05-01,2020-06-21,34751,48,2113,41700,"San Antonio-New Braunfels, TX"
USGS,08185000,"Cibolo Ck at Selma, TX",29.5941166,-98.3111242,12100304,dv,00060,00003,1946-04-01,2020-06-21,27031,48,274,41700,"San Antonio-New Braunfels, TX"
USGS,08185500,"Cibolo Ck at Sutherland Springs, TX",29.2797222,-98.0533333,12100304,dv,00060,00003,1924-07-01,2020-06-21,7062,48,665,41700,"San Antonio-New Braunfels, TX"
USGS,08186000,"Cibolo Ck nr Falls City, TX",29.01413869,-97.9302808,12100304,dv,00060,00003,1930-10-01,2020-06-21,32772,48,827,41700,"San Antonio-New Braunfels, TX"
USGS,08198000,"Sabinal Rv nr Sabinal, TX",29.4910644,-99.492824100000007,12110106,dv,00060,00003,1942-10-01,2020-06-21,28388,48,206,41700,"San Antonio-New Braunfels, TX"
USGS,08205500,"Frio Rv nr Derby, TX",28.73664429,-99.1447556,12110106,dv,00060,00003,1915-08-01,2020-06-21,36850,48,3429,41700,"San Antonio-New Braunfels, TX"
USGS,08208000,"Atascosa Rv at Whitsett, TX",28.62220899,-98.2813988,12110111,dv,00060,00003,1932-05-22,2020-06-21,31900,48,1171,41700,"San Antonio-New Braunfels, TX"
USGS,11012500,CAMPO C NR CAMPO CA,32.591172,-116.525572,18070305,dv,00060,00003,1936-10-01,2020-06-21,30580,06,85,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11014000,JAMUL C NR JAMUL CA,32.6375566,-116.8841893,18070304,dv,00060,00003,1940-04-10,2020-06-21,26708,06,70.1,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11015000,SWEETWATER R NR DESCANSO CA,32.8347737,-116.6230747,18070304,dv,00060,00003,1905-10-01,2020-06-21,31309,06,45.4,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11022480,SAN DIEGO R A MAST RD NR SANTEE CA,32.84032675,-117.0258627,18070304,dv,00060,00003,1912-05-01,2020-06-21,38676,06,368,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11025500,SANTA YSABEL C NR RAMONA CA,33.1069866,-116.866137,18070304,dv,00060,00003,1912-02-01,2020-06-21,32042,06,112,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11027000,GUEJITO C NR SAN PASQUAL CA,33.1158743,-116.9530841,18070304,dv,00060,00003,1947-01-01,2020-06-21,18527,06,22.5,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11028500,SANTA MARIA C NR RAMONA CA,33.0522655,-116.9455844,18070304,dv,00060,00003,1912-12-01,2020-06-21,29788,06,57.6,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11042000,SAN LUIS REY R A OCEANSIDE CA,33.21809119,-117.3603162,18070303,dv,00060,00003,1912-10-01,2020-06-21,31643,06,557,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11043000,MURRIETA C A TEMECULA CA,33.47975066,-117.1439203,18070302,dv,00060,00003,1930-10-01,2020-06-21,32765,06,222,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,33.4739175,-117.1422536,18070302,dv,00060,00003,1923-02-01,2020-06-21,35571,06,588,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11046000,SANTA MARGARITA R A YSIDORA CA,33.3111436,-117.3472604,18070302,dv,00060,00003,1923-03-01,2020-06-21,33133,06,723,41740,"San Diego-Chula Vista-Carlsbad, CA"
USGS,11164500,SAN FRANCISQUITO C A STANFORD UNIVERSITY CA,37.42327257,-122.1894095,18050003,dv,00060,00003,1930-10-01,2020-06-21,29484,06,37.4,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11169500,SARATOGA C A SARATOGA CA,37.25438808,-122.039404,18050003,dv,00060,00003,1933-10-01,2020-06-21,31671,06,9.22,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11173500,CALAVERAS C NR SUNOL CA,37.50194444,-121.8183333,18050004,dv,00060,00003,1898-04-01,2020-06-21,17669,06,98.8,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11174000,SAN ANTONIO C NR SUNOL CA,37.577434,-121.857734,18050004,dv,00060,00003,1912-01-01,2020-06-21,16243,06,37,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11176500,ARROYO VALLE NR LIVERMORE CA,37.62326509,-121.7588418,18050004,dv,00060,00003,1912-04-01,2020-06-21,29666,06,147,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11176900,ARROYO DE LA LAGUNA A VERONA CA,37.62659915,-121.8830126,18050004,dv,00060,00003,1912-04-01,2020-06-21,23454,06,403,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11179000,ALAMEDA C NR NILES CA,37.58715679,-121.960793,18050004,dv,00060,00003,1891-01-01,2020-06-21,47288,06,633,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11180500,DRY C A UNION CITY CA,37.6060452,-122.0238504,18050004,dv,00060,00003,1916-10-01,2020-06-21,23457,06,9.39,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11181000,SAN LORENZO C A HAYWARD CA,37.68548644,-122.064407,18050004,dv,00060,00003,1940-04-01,2020-06-21,21841,06,37.5,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11459500,NOVATO C A NOVATO CA,38.10769775,-122.5799815,18050002,dv,00060,00003,1946-10-01,2020-06-21,26908,06,17.6,41860,"San Francisco-Oakland-Berkeley, CA"
USGS,11152000,ARROYO SECO NR SOLEDAD CA,36.28052076,-121.3227063,18060005,dv,00060,00003,1901-10-01,2020-06-21,43364,06,244,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11152500,SALINAS R NR SPRECKELS CA,36.631071,-121.672446,18060005,dv,00060,00003,1929-10-01,2020-06-21,33137,06,4156,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11153000,PACHECO C NR DUNNEVILLE CA,36.98,-121.3802778,18060002,dv,00060,00003,1939-10-01,2020-06-21,20718,06,146,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11156500,SAN BENITO R NR WILLOW CREEK SCHOOL CA,36.60940609,-121.2029797,18060002,dv,00060,00003,1939-10-01,2020-06-21,29485,06,249,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11157500,TRES PINOS C NR TRES PINOS CA,36.76579177,-121.2996532,18060002,dv,00060,00003,1922-12-08,2020-06-21,24824,06,208,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11159000,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,18060002,dv,00060,00003,1939-10-01,2020-06-21,29485,06,1186,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11159500,PAJARO R A WATSONVILLE CA,36.9056111,-121.7518889,18060002,dv,00060,00003,1911-10-01,2020-06-21,1962,06,1272,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11160500,SAN LORENZO R A BIG TREES CA,37.0443931,-122.072464,18060015,dv,00060,00003,1936-10-01,2020-06-21,30580,06,106,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11164500,SAN FRANCISQUITO C A STANFORD UNIVERSITY CA,37.42327257,-122.1894095,18050003,dv,00060,00003,1930-10-01,2020-06-21,29484,06,37.4,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11169500,SARATOGA C A SARATOGA CA,37.25438808,-122.039404,18050003,dv,00060,00003,1933-10-01,2020-06-21,31671,06,9.22,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11261500,SAN JOAQUIN R A FREMONT FORD BRIDGE CA,37.3099386,-120.9310369,18040001,dv,00060,00003,1937-04-01,2020-06-21,20824,06,7615,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11274000,SAN JOAQUIN R NR NEWMAN CA,37.3504928,-120.97715,18040002,dv,00060,00003,1912-05-01,2020-06-21,39499,06,9520,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,11274500,ORESTIMBA C NR NEWMAN CA,37.31549247,-121.1252081,18040002,dv,00060,00003,1932-04-01,2020-06-21,32224,06,134,41940,"San Jose-Sunnyvale-Santa Clara, CA"
USGS,50035000,"RIO GRANDE DE MANATI AT CIALES, PR",18.32243776,-66.4595683,21010002,dv,00060,00003,1946-09-01,2020-06-21,25010,72,128,41980,"San Juan-Bayamón-Caguas, PR"
USGS,50075000,"RIO ICACOS NR NAGUABO, PR",18.27523254,-65.7854406,21010005,dv,00060,00003,1945-07-01,2020-06-21,13386,72,1.26,41980,"San Juan-Bayamón-Caguas, PR"
USGS,11147500,SALINAS R A PASO ROBLES CA,35.6285813,-120.6843373,18060005,dv,00060,00003,1939-11-01,2020-06-21,27992,06,390,42020,"San Luis Obispo-Paso Robles, CA"
USGS,11159000,PAJARO R A CHITTENDEN CA,36.9002307,-121.5977215,18060002,dv,00060,00003,1939-10-01,2020-06-21,29485,06,1186,42100,"Santa Cruz-Watsonville, CA"
USGS,11159500,PAJARO R A WATSONVILLE CA,36.9056111,-121.7518889,18060002,dv,00060,00003,1911-10-01,2020-06-21,1962,06,1272,42100,"Santa Cruz-Watsonville, CA"
USGS,11160500,SAN LORENZO R A BIG TREES CA,37.0443931,-122.072464,18060015,dv,00060,00003,1936-10-01,2020-06-21,30580,06,106,42100,"Santa Cruz-Watsonville, CA"
USGS,11169500,SARATOGA C A SARATOGA CA,37.25438808,-122.039404,18050003,dv,00060,00003,1933-10-01,2020-06-21,31671,06,9.22,42100,"Santa Cruz-Watsonville, CA"
USGS,08291000,"SANTA CRUZ RIVER NEAR CUNDIYO, NM",35.9647222,-105.9047222,13020101,dv,00060,00003,1932-10-01,2020-06-21,32030,35,86,42140,"Santa Fe, NM"
USGS,08302500,"TESUQUE CREEK ABOVE DIVERSIONS NEAR SANTA FE, NM",35.73955556,-105.9049528,13020101,dv,00060,00003,1936-04-01,2020-06-21,13923,35,11.7,42140,"Santa Fe, NM"
USGS,08313000,"RIO GRANDE AT OTOWI BRIDGE, NM",35.8745,-106.1424444,13020101,dv,00060,00003,1895-02-01,2020-06-21,43058,35,14300,42140,"Santa Fe, NM"
USGS,08316000,"SANTA FE RIVER NEAR SANTA FE, NM",35.68644444,-105.8436111,13020201,dv,00060,00003,1913-02-01,2020-06-21,38881,35,18.2,42140,"Santa Fe, NM"
USGS,11111500,SESPE CREEK NEAR WHEELER SPRINGS CA,34.5777657,-119.2573347,18070102,dv,00060,00003,1947-10-01,2020-06-21,24737,06,49.5,42200,"Santa Maria-Santa Barbara, CA"
USGS,11113500,SANTA PAULA C NR SANTA PAULA,34.4133295,-119.0823272,18070102,dv,00060,00003,1927-10-01,2020-06-21,33503,06,38.4,42200,"Santa Maria-Santa Barbara, CA"
USGS,11118500,VENTURA R NR VENTURA,34.35222038,-119.3084466,18070101,dv,00060,00003,1929-10-01,2020-06-22,33136,06,188,42200,"Santa Maria-Santa Barbara, CA"
